Time				DIO0		DIO1		DIO2		DIO3		DIO4		DIO5		DIO6		DIO7		DIO8		DIO9		DIO10		DIO11		DIO12		DIO13		DIO14		DIO15
00:00:01.4442673		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.4444151		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.4445452		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.4446766		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.4448129		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.4449685		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.4450994		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.4452292		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.4453593		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.4455174		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.4456479		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.4458134		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.4459460		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.4461004		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.4462670		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.4464148		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.4465684		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.4467232		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.4468779		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.4469941		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.4471029		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.4472203		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.4473045		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.4474424		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.4475496		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.4476337		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.4477228		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.4478062		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.4479170		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.4480295		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.4481207		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.4482044		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.4483111		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.4484204		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.4485267		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.4486186		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.4487246		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.4488477		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.4489323		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.4490189		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.5206457		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.5208185		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.5209856		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.5211507		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.5212907		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.5214007		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.5215563		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.5217501		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.5219200		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.5220814		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.5222563		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.5224037		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.5225814		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.5227502		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.5229267		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.5231041		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.5232404		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.5233652		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.5234777		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.5235647		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.5236764		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.5237691		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.5238701		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.5239707		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.5240988		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.5241854		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.5242971		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.5243862		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.5244732		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.5245566		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.5246461		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.5247438		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.5248456		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.5249326		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.5250480		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.5251576		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.5252471		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.5253452		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.5254310		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.5255230		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.5256211		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.5257435		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.5258284		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.5259138		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.5260239		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.5261384		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.5262534		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.5263453		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.5264701		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.5265559		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.5266709		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.5267797		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.5268721		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.5269702		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.5270950		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.5271808		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.5272961		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.5274058		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.5274969		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.5275971		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.5277207		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.5278069		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.5278960		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.5279941		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6006526		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6008430		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6010331		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6012035		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6014153		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6015845		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6018078		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6019749		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6021276		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6022549		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6023801		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6024971		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6026429		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6027644		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6028707		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6030124		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6031782		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6033753		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6035490		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6036442		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6037670		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6039213		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6040753		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6042292		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6043914		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6045445		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6046558		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6047802		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6049025		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6050019		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6051271		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6052519		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6053775		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6054929		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6055754		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6056826		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6057914		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6058989		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6059950		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6060783		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6061625		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6062684		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6063674		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6064753		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6065948		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6067192		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6068588		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6069856		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6070887		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6072143		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6073178		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6074459		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6075501		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6076450		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6077431		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6078264		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6079328		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6080420		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6081495		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6082427		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6083269		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6084111		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6085186		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6086176		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6806155		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6808224		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6809628		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6812177		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6814575		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6817252		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6819699		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6821587		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6823940		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6826066		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6828090		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6830180		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6831826		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6833477		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6836289		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6838703		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6840846		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6842615		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6844097		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6846314		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6847903		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6849632		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6851294		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6852546		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6854115		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6855564		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6856845		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6858081		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6859238		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6860166		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6861755		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6863143		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6864707		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6866033		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6867359		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6868940		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6870179		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6871181		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6872281		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6873131		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6874260		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6875184		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6876182		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6877192		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6878045		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6879675		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6880542		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6881449		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6882430		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6883296		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6884150		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6885251		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6886174		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6887032		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6887890		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6888740		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6889697		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6890567		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6891959		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6892821		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6893708		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6894693		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6895551		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.6896963		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.7606359		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.7608309		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.7609939		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.7612160		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.7614709		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.7616224		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.7618055		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.7619718		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.7621639		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.7623955		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.7626385		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.7628085		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.7629706		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.7631308		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.7632868		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.7634309		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.7636550		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.7637868		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.7639313		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.7641054		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.7642532		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.7643792		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.7645032		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.7646633		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.7647939		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.7649478		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.7651014		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.7652652		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.7654134		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.7655448		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.7657156		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.7658687		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.7660218		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.7661631		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.7662936		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.7664488		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.7665884		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.7666742		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.7667629		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.7669164		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.7670720		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.7671545		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.7672416		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.7673943		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.7675384		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.7676944		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.7678471		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.7679990		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.7681653		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.7682708		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.7684133		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.7685709		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.7686584		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.7687433		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.7688275		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.7689347		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.7690434		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.7691510		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.7692422		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.7693259		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.7694326		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.7695439		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.7696346		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.7697208		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.8405955		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.8407934		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.8409757		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.8411711		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.8414121		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.8416724		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.8418871		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.8420718		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.8422685		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.8424717		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.8426326		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.8427780		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.8429344		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.8430727		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.8432427		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.8433917		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.8435408		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.8436684		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.8438175		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.8439259		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.8440585		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.8441734		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.8442769		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.8444046		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.8445298		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.8446911		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
00:00:01.8448471		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		
